3294	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3294/comments
3293	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3293/comments
3292	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3292/comments
3291	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3291/comments
3290	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3290/comments
3289	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3289/comments
3287	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3287/comments
3286	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3286/comments
3285	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3285/comments
3284	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3284/comments
3282	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3282/comments
3281	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3281/comments
3279	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3279/comments
3277	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3277/comments
3276	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3276/comments
3274	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3274/comments
3273	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3273/comments
3271	open	15	https://api.github.com/repos/bitcoin/bitcoin/issues/3271/comments
3270	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3270/comments
3269	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3269/comments
3266	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/3266/comments
3265	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3265/comments
3256	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3256/comments
3254	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/3254/comments
3250	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3250/comments
3249	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/3249/comments
3243	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3243/comments
3242	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3242/comments
3239	open	13	https://api.github.com/repos/bitcoin/bitcoin/issues/3239/comments
3229	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/3229/comments
3228	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3228/comments
3227	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3227/comments
3226	open	20	https://api.github.com/repos/bitcoin/bitcoin/issues/3226/comments
3225	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/3225/comments
3224	open	12	https://api.github.com/repos/bitcoin/bitcoin/issues/3224/comments
3220	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/3220/comments
3219	open	16	https://api.github.com/repos/bitcoin/bitcoin/issues/3219/comments
3218	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3218/comments
3217	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3217/comments
3214	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/3214/comments
3212	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3212/comments
3207	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/3207/comments
3203	open	27	https://api.github.com/repos/bitcoin/bitcoin/issues/3203/comments
3201	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3201/comments
3195	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3195/comments
3194	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3194/comments
3190	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3190/comments
3182	open	9	https://api.github.com/repos/bitcoin/bitcoin/issues/3182/comments
3181	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/3181/comments
3178	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3178/comments
3172	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3172/comments
3171	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3171/comments
3170	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3170/comments
3168	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3168/comments
3166	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3166/comments
3157	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/3157/comments
3147	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/3147/comments
3141	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3141/comments
3140	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3140/comments
3136	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3136/comments
3132	open	12	https://api.github.com/repos/bitcoin/bitcoin/issues/3132/comments
3122	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/3122/comments
3120	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3120/comments
3118	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3118/comments
3113	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3113/comments
3111	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3111/comments
3110	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3110/comments
3095	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3095/comments
3088	open	17	https://api.github.com/repos/bitcoin/bitcoin/issues/3088/comments
3075	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3075/comments
3070	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/3070/comments
3063	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/3063/comments
3062	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3062/comments
3033	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3033/comments
3030	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/3030/comments
3025	open	14	https://api.github.com/repos/bitcoin/bitcoin/issues/3025/comments
3007	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/3007/comments
3005	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/3005/comments
3003	open	23	https://api.github.com/repos/bitcoin/bitcoin/issues/3003/comments
3002	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/3002/comments
2998	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2998/comments
2990	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2990/comments
2984	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2984/comments
2983	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2983/comments
2975	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2975/comments
2974	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2974/comments
2971	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2971/comments
2966	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2966/comments
2962	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2962/comments
2960	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/2960/comments
2954	open	11	https://api.github.com/repos/bitcoin/bitcoin/issues/2954/comments
2936	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/2936/comments
2927	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2927/comments
2910	open	17	https://api.github.com/repos/bitcoin/bitcoin/issues/2910/comments
2906	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2906/comments
2900	open	47	https://api.github.com/repos/bitcoin/bitcoin/issues/2900/comments
2896	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2896/comments
2893	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2893/comments
2889	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2889/comments
2887	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2887/comments
2862	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2862/comments
2861	open	61	https://api.github.com/repos/bitcoin/bitcoin/issues/2861/comments
2858	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2858/comments
2853	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2853/comments
2846	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2846/comments
2844	open	29	https://api.github.com/repos/bitcoin/bitcoin/issues/2844/comments
2841	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/2841/comments
2839	open	13	https://api.github.com/repos/bitcoin/bitcoin/issues/2839/comments
2834	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2834/comments
2833	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2833/comments
2821	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2821/comments
2819	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2819/comments
2811	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2811/comments
2800	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2800/comments
2790	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2790/comments
2785	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2785/comments
2784	open	17	https://api.github.com/repos/bitcoin/bitcoin/issues/2784/comments
2777	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2777/comments
2773	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2773/comments
2770	open	64	https://api.github.com/repos/bitcoin/bitcoin/issues/2770/comments
2757	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2757/comments
2751	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2751/comments
2745	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2745/comments
2739	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2739/comments
2737	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2737/comments
2736	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2736/comments
2729	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2729/comments
2726	open	42	https://api.github.com/repos/bitcoin/bitcoin/issues/2726/comments
2724	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2724/comments
2723	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2723/comments
2719	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2719/comments
2717	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2717/comments
2715	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2715/comments
2710	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2710/comments
2704	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2704/comments
2701	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2701/comments
2694	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2694/comments
2692	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2692/comments
2691	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2691/comments
2689	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2689/comments
2673	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2673/comments
2667	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2667/comments
2664	open	17	https://api.github.com/repos/bitcoin/bitcoin/issues/2664/comments
2656	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2656/comments
2653	open	11	https://api.github.com/repos/bitcoin/bitcoin/issues/2653/comments
2646	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2646/comments
2639	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2639/comments
2631	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2631/comments
2626	open	13	https://api.github.com/repos/bitcoin/bitcoin/issues/2626/comments
2612	open	33	https://api.github.com/repos/bitcoin/bitcoin/issues/2612/comments
2593	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2593/comments
2575	open	19	https://api.github.com/repos/bitcoin/bitcoin/issues/2575/comments
2560	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2560/comments
2551	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2551/comments
2549	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2549/comments
2547	open	19	https://api.github.com/repos/bitcoin/bitcoin/issues/2547/comments
2545	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2545/comments
2544	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2544/comments
2542	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2542/comments
2523	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2523/comments
2512	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2512/comments
2511	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2511/comments
2507	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2507/comments
2484	open	11	https://api.github.com/repos/bitcoin/bitcoin/issues/2484/comments
2476	open	75	https://api.github.com/repos/bitcoin/bitcoin/issues/2476/comments
2472	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2472/comments
2471	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2471/comments
2467	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2467/comments
2458	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2458/comments
2445	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2445/comments
2427	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2427/comments
2413	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2413/comments
2412	open	28	https://api.github.com/repos/bitcoin/bitcoin/issues/2412/comments
2407	open	9	https://api.github.com/repos/bitcoin/bitcoin/issues/2407/comments
2394	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2394/comments
2391	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2391/comments
2390	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2390/comments
2388	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2388/comments
2381	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2381/comments
2375	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2375/comments
2371	open	33	https://api.github.com/repos/bitcoin/bitcoin/issues/2371/comments
2368	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2368/comments
2362	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2362/comments
2360	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2360/comments
2355	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2355/comments
2353	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/2353/comments
2342	open	16	https://api.github.com/repos/bitcoin/bitcoin/issues/2342/comments
2340	open	25	https://api.github.com/repos/bitcoin/bitcoin/issues/2340/comments
2318	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2318/comments
2317	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2317/comments
2303	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2303/comments
2302	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2302/comments
2300	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2300/comments
2293	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2293/comments
2290	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2290/comments
2280	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2280/comments
2267	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2267/comments
2265	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2265/comments
2256	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2256/comments
2214	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/2214/comments
2212	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2212/comments
2202	open	11	https://api.github.com/repos/bitcoin/bitcoin/issues/2202/comments
2197	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2197/comments
2180	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2180/comments
2140	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2140/comments
2138	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2138/comments
2134	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2134/comments
2127	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2127/comments
2124	open	27	https://api.github.com/repos/bitcoin/bitcoin/issues/2124/comments
2091	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/2091/comments
2086	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/2086/comments
2079	open	11	https://api.github.com/repos/bitcoin/bitcoin/issues/2079/comments
2041	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2041/comments
2040	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/2040/comments
2039	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/2039/comments
2038	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2038/comments
2036	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/2036/comments
2034	open	9	https://api.github.com/repos/bitcoin/bitcoin/issues/2034/comments
2007	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/2007/comments
2001	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/2001/comments
1998	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1998/comments
1994	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1994/comments
1965	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1965/comments
1958	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1958/comments
1930	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/1930/comments
1928	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/1928/comments
1912	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1912/comments
1902	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1902/comments
1898	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1898/comments
1894	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/1894/comments
1874	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1874/comments
1873	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1873/comments
1858	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/1858/comments
1848	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1848/comments
1827	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1827/comments
1816	open	22	https://api.github.com/repos/bitcoin/bitcoin/issues/1816/comments
1801	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1801/comments
1766	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1766/comments
1763	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1763/comments
1746	open	17	https://api.github.com/repos/bitcoin/bitcoin/issues/1746/comments
1734	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1734/comments
1725	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1725/comments
1704	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1704/comments
1675	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/1675/comments
1674	open	95	https://api.github.com/repos/bitcoin/bitcoin/issues/1674/comments
1666	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1666/comments
1663	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/1663/comments
1662	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/1662/comments
1653	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1653/comments
1647	open	13	https://api.github.com/repos/bitcoin/bitcoin/issues/1647/comments
1643	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1643/comments
1637	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1637/comments
1629	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1629/comments
1625	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1625/comments
1613	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1613/comments
1583	open	18	https://api.github.com/repos/bitcoin/bitcoin/issues/1583/comments
1561	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1561/comments
1550	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1550/comments
1535	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1535/comments
1505	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/1505/comments
1491	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1491/comments
1473	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1473/comments
1467	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1467/comments
1436	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1436/comments
1428	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1428/comments
1401	open	44	https://api.github.com/repos/bitcoin/bitcoin/issues/1401/comments
1385	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1385/comments
1279	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1279/comments
1242	open	37	https://api.github.com/repos/bitcoin/bitcoin/issues/1242/comments
1231	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/1231/comments
1213	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/1213/comments
1195	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1195/comments
1185	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/1185/comments
1184	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1184/comments
1168	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1168/comments
1164	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/1164/comments
1162	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/1162/comments
1158	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1158/comments
1157	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1157/comments
1153	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1153/comments
1149	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/1149/comments
1137	open	12	https://api.github.com/repos/bitcoin/bitcoin/issues/1137/comments
1073	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1073/comments
1057	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/1057/comments
1044	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/1044/comments
1040	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/1040/comments
1034	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/1034/comments
1011	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/1011/comments
1005	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/1005/comments
993	open	6	https://api.github.com/repos/bitcoin/bitcoin/issues/993/comments
957	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/957/comments
944	open	8	https://api.github.com/repos/bitcoin/bitcoin/issues/944/comments
935	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/935/comments
933	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/933/comments
888	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/888/comments
835	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/835/comments
824	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/824/comments
785	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/785/comments
767	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/767/comments
763	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/763/comments
754	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/754/comments
751	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/751/comments
747	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/747/comments
732	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/732/comments
664	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/664/comments
651	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/651/comments
648	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/648/comments
623	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/623/comments
614	open	7	https://api.github.com/repos/bitcoin/bitcoin/issues/614/comments
601	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/601/comments
596	open	15	https://api.github.com/repos/bitcoin/bitcoin/issues/596/comments
588	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/588/comments
581	open	4	https://api.github.com/repos/bitcoin/bitcoin/issues/581/comments
483	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/483/comments
432	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/432/comments
429	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/429/comments
386	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/386/comments
339	open	5	https://api.github.com/repos/bitcoin/bitcoin/issues/339/comments
330	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/330/comments
318	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/318/comments
317	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/317/comments
309	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/309/comments
279	open	0	https://api.github.com/repos/bitcoin/bitcoin/issues/279/comments
273	open	71	https://api.github.com/repos/bitcoin/bitcoin/issues/273/comments
211	open	3	https://api.github.com/repos/bitcoin/bitcoin/issues/211/comments
210	open	2	https://api.github.com/repos/bitcoin/bitcoin/issues/210/comments
206	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/206/comments
71	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/71/comments
48	open	10	https://api.github.com/repos/bitcoin/bitcoin/issues/48/comments
7	open	1	https://api.github.com/repos/bitcoin/bitcoin/issues/7/comments
